Thread,Index,Word,Label
34,418,พิพิธภัณฑ์กองทัพอากาศ,LOCATION
34,430,องค์การพิพิธภัณฑ์วิทยาศาสตร์แห่งชาติ (อพวช),LOCATION
34,438,กิจการน้ำพุร้อนสันกำแพง,LOCATION
34,446,Museum Siam,LOCATION
34,451,โครงการฟาร์มทะเลตัวอย่างตามพระราชดำริ,LOCATION
34,463,ไปรษณีย์ไทย,LOCATION
34,497,อยุธยา,LOCATION
34,505,สุโขทัย,LOCATION
34,525,สระบุรี,LOCATION
34,573,เมืองกาญจน์,LOCATION
35,12,ไทย,LOCATION
35,59,กรุงเทพ,LOCATION
35,61,อยุธยา,LOCATION
35,74,ภูเก็ต,LOCATION
35,78,กระบี่,LOCATION
35,90,กระบี่,LOCATION
35,92,เชียงใหม่,LOCATION
35,99,เชียงใหม่,LOCATION
35,106,ปาย,LOCATION
35,110,กรุงเทพ,LOCATION
36,1,ไทย,LOCATION
37,13,กัมพูชา สปป.ลาว พม่า,LOCATION
38,302,ราชบุรี,LOCATION
39,10,เชียงใหม่,LOCATION
39,23,เชียงใหม่,LOCATION
39,230,เชียงใหม่,LOCATION
39,241,ตลาดประตูเมืองเชียงใหม่,LOCATION
39,250,ไนท์บาซ่า,LOCATION
39,301,ตลาดประตูเชียงใหม่,LOCATION
39,335,สวนสาธารณะหนองบวกหาด,LOCATION
39,367,เซ็นทรัลเฟสติวอลเชียงใหม่,LOCATION
39,412,ไนท์ซาฟารี,LOCATION
39,569,ไนท์บาซ่า,LOCATION
39,742,ดอยสุเทพ,LOCATION
39,1069,ดอยสุเทพ,LOCATION
39,1078,พระตำหนักภูพิงค์,LOCATION
39,1127,ดอยสุเทพ,LOCATION
39,1178,ดอยสุเทพ,LOCATION
39,1320,สวนสัตว์เชียงใหม่,LOCATION
39,1541,ตลาดประตูเชียงใหม่,LOCATION
39,1573,ตลาดไนท์บาซ่า,LOCATION
39,1631,ดอยอิ,LOCATION
39,1674,อุทยานราชพฤกษ์,LOCATION
39,1805,กทม,LOCATION
39,1981,กทม,LOCATION
39,1987,เชียงใหม่,LOCATION
39,1993,กทม,LOCATION
39,2064,ไทย,LOCATION
39,2089,ไนท์ซาฟารี,LOCATION
40,15,ไทย,LOCATION
41,17,เมืองไทย,LOCATION
42,15,กรุงเทพ,LOCATION
42,75,หมู่บ้านมังกรสวรรค์,LOCATION
42,88,หมู่บ้านมังกรสวรรค์,LOCATION
42,95,พิพิธภัณฑ์ลูกหลานพันมังกร,LOCATION
42,112,หมู่บ้านมังกรสวรรค์,LOCATION
42,145,สุพรรณบุรี,LOCATION
42,193,หมู่บ้านมังกรสวรรค์,LOCATION
42,238,หมู่บ้านมังกรสวรรค์,LOCATION
42,257,พิพิธภัณฑ์ลูกหลานพันธุ์มังกร,LOCATION
42,344,หมู่บ้านมังกรสวรรค์,LOCATION
42,348,ศาลเจ้าพ่อหลักเมือง,LOCATION
42,351,พิพิธภัณฑ์ลูกหลาน,LOCATION
42,378,วัดพระศรีรัตนมหาธาตุ,LOCATION
42,388,สุพรรณบุรี,LOCATION
42,411,กวัดพระศรีรัตนมหาธาตุ,LOCATION
42,460,แม่น้ำท่าจีน,LOCATION
42,573,เมืองสุพรรณ,LOCATION
42,635,ป่าเลไลย์,LOCATION
42,710,พิพิธภัณฑ์สถานแห่งชาติสุพรรณบุรี,LOCATION
42,766,พิพิธภัณฑ์สถานแห่งชาติ,LOCATION
42,782,อ.ศรีประจัน,LOCATION
42,789,หมู่บ้านควาย,LOCATION
42,832,ตลาดร้อยปีสามชุก,LOCATION
42,852,อ.สามชุก,LOCATION
43,4,ตลาดน้ำ,LOCATION
44,24,เชียงใหม่,LOCATION
44,62,ไทย,LOCATION
45,3,ไทย,LOCATION
45,27,ศูนย์การประชุมแห่งชาติสิริกิติ์,LOCATION
46,13,อำเภอแม่สอด จ.ตาก,LOCATION
46,30,แม่สอด,LOCATION
46,79,แม่สอด,LOCATION
46,86,แม่สอด,LOCATION
46,258,สนามบินแม่สอด,LOCATION
46,638,วัดไทยสามัคคี,LOCATION
46,757,เมียวดี คอมเพล็กซ์,LOCATION
46,860,สนามบินแม่สอด,LOCATION
46,888,เมียวดี,LOCATION
46,912,ไทย,LOCATION
46,916,พม่า,LOCATION
46,929,ไทย,LOCATION
46,1024,แม่สอด,LOCATION
46,1142,เมียวดี,LOCATION
46,1145,เมียวดีคอมเพล็กซ์,LOCATION
46,1257,เมียวดีคอมเพล็กซ์,LOCATION
46,1628,อ.แม่สอด จ.ตาก,LOCATION
46,1660,แม่สอด,LOCATION
46,1682,แม่สอด,LOCATION
46,2168,สนามบินแม่สอด,LOCATION
46,2282,ธาราสปา แม่สอด,LOCATION
46,2346,แม่สอด,LOCATION
47,13,ประเทศไทย,LOCATION
47,48,สุราษฎร์ธานี,LOCATION
47,60,ประเทศไทย,LOCATION
47,82,หัวหิน จังหวัดประจวบฯ,LOCATION
47,132,ศูนย์สิริกิตย์,LOCATION
47,325,สนามบินสุวรรณภูมิ,LOCATION
47,332,สนามบินสุราษฏ์ธานี,LOCATION
47,752,เขาสามเกลอ,LOCATION
47,840,แพคีรีวาริน,LOCATION
47,856,แพคีรีวาริน,LOCATION
47,1241,แพคีรีวาริน,LOCATION
47,1515,น้ำตกบางหอย,LOCATION
47,1654,แพคีรีวาริน,LOCATION
47,1802,สะพานแขวนเขารูปหัวใจ,LOCATION
47,1808,เขื่อนรัชชประภา,LOCATION
47,1821,สะพานแขวนเขารูปหัวใจ,LOCATION
47,1851,ศาลหลักเมือง,LOCATION
47,1878,ผักบุ้งไต่ลาว,LOCATION
47,1904,แพคีรีวารินรักษาคุณภาพ,LOCATION
48,62,ไทย,LOCATION
49,34,บ้านช้างทูน,LOCATION
49,156,จังหวัดตราด,LOCATION
49,185,จังหวัดตราด,LOCATION
49,225,วัดหนองบอน,LOCATION
49,229,อ.บ่อไร่,LOCATION
49,235,พิพิธภัณฑ์พลอย,LOCATION
49,255,พิพิธภัณฑ์พลอย,LOCATION
49,341,แม่น้ำตราด,LOCATION
49,446,อ.บ่อไร่,LOCATION
49,678,พิพิธภัณฑ์พลอย,LOCATION
49,693,ชุมชนบ้านช้างทูน,LOCATION
49,700,นิเวศพิพิธภัณฑ์บ้านช้างทูน,LOCATION
49,715,บ้านช้างทูน,LOCATION
49,843,นิเวศพิพิธภัณฑ์บ้านช้างทูน,LOCATION
49,976,ศาลเจ้าพ่อหลักเมือง,LOCATION
49,1114,วัดบุปผาราม,LOCATION
49,1126,วัดปลายคลอง,LOCATION
49,1136,จังหวัดตราด,LOCATION
49,1506,สวนสละสมโภชน์,LOCATION
49,2117,ชุมชนริมน้ำจันทบูรอาสนวิหารพระนางมารีอาปฏิสนธินิรมลชุมชนริมแม่น้ำจันทบุรี,LOCATION
49,2177,จันทบุรี,LOCATION
49,2203,จันทบุรี,LOCATION
49,2287,แม่น้ำจันทบุรี,LOCATION
49,2291,สะพานข้ามแม่น้ำจันทบุรี,LOCATION
49,2390,บ้านช้างทูน,LOCATION
49,2429,ตราด,LOCATION
49,2432,หมู่บ้านช้างทูน,LOCATION
49,2472,จ.จันทบุรี,LOCATION
49,2492,จ.ตราด,LOCATION
49,2517,อ.บ่อไร่ จ.ตราด,LOCATION
49,2527,วัดหนองบอน,LOCATION
49,2533,นิเวศพิพิธภัณฑ์ ชอง บ้านช้างทูน,LOCATION
49,2546,ตัวเมืองตราด,LOCATION
49,2551,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
49,2555,วัดบุปผาราม,LOCATION
49,2560,สวนสละสมโภชน์,LOCATION
50,704,กาญนะจ๊ะบุรี,LOCATION
50,713,อุทยานแห่งชาติ ทองผาภูมิ,LOCATION
50,735,กาญจนบุรี,LOCATION
50,752,ปิล็อค บ้านอีต่อง,LOCATION
50,765,อุทยานแห่งชาติทองผาภูมิ,LOCATION
50,773,เนินกูดดอย,LOCATION
51,30,ศูนย์การประชุมแห่งชาติสิริกิติ์,LOCATION
51,44,ไทย,LOCATION
51,47,ไทย,LOCATION
52,72,หัวหิน,LOCATION
52,75,เขาใหญ่,LOCATION
52,77,พัทยา,LOCATION
52,79,สวนผึ้ง,LOCATION
52,104,เชียงราย,LOCATION
52,111,น่าน,LOCATION
52,113,พะเยา,LOCATION
52,117,เชียงราย,LOCATION
52,122,เชียงใหม่,LOCATION
52,125,กรุงเทพ,LOCATION
52,173,น่าน,LOCATION
52,177,พะเยา,LOCATION
52,284,น่าน,LOCATION
52,304,น่าน,LOCATION
52,311,เชียงราย,LOCATION
52,319,เชียงใหม่,LOCATION
52,344,น่าน,LOCATION
52,346,พะเยา,LOCATION
52,368,เชียงราย,LOCATION
52,377,เชียงใหม่,LOCATION
53,5,เชียงใหม่,LOCATION
53,81,ดอยอินทนนท์,LOCATION
53,87,อินทนนท์,LOCATION
53,105,อินทนนท์,LOCATION
53,108,กิ่วแม่ปาน,LOCATION
53,131,ดอยสุเทพ,LOCATION
53,140,เชียงใหม่,LOCATION
53,150,ประตูท่าแพ,LOCATION
53,164,ม่อนแจ่ม,LOCATION
53,169,ม่อนแจ่ม,LOCATION
53,219,กทม.,LOCATION
54,24,จังหวัดพิษณุโลก,LOCATION
54,265,สนามบินพิษณุโลก,LOCATION
54,334,ภูหินร่องกล้า,LOCATION
54,378,อุทยานภูหินร่องกล้า,LOCATION
54,404,ลานหินปุ่ม,LOCATION
54,438,ผาหัวใจหิน,LOCATION
54,492,ลานหินปุ่ม,LOCATION
54,535,น้ำตกปอย,LOCATION
55,103,ศูนย์ประชุมแห่งชาติสิริกิติ์,LOCATION
55,803,บ้านน้ำเชี่ยว จังหวัดตราด,LOCATION
55,829,จังหวัดระยอง,LOCATION
55,841,สวนละไม,LOCATION
55,884,เกาะมันกลาง,LOCATION
55,888,เกาะทะลุ,LOCATION
55,922,เกาะช้าง,LOCATION
55,958,เกาะกูดอ่าวพร้าวบีช,LOCATION
55,975,Ripleys Believe It or Not,LOCATION
55,988,ฮาร์เบอร์พัทยา,LOCATION
55,1000,สวนน้ำการ์ตูนเนตเวิร์ค,LOCATION
55,1022,Teddy Bear Mesuem Pattaya,LOCATION
55,1261,เกาะหัวใจมรกต,LOCATION
55,1268,เกาะฮอร์สชู ทะเลพม่า,LOCATION
55,1287,กรุงเทพฯ,LOCATION
55,1297,Dinosaur Planet,LOCATION
55,1332,Snowtown เกตเวย์ เอกมัย,LOCATION
55,1348,เกาะเกร็ด,LOCATION
55,1364,ญี่ปุ่น,LOCATION
55,1391,ฮ่องกงดิสนีย์แลนด์,LOCATION
55,1393,ไต้หวัน,LOCATION
55,1460,อ่างทอง,LOCATION
55,1462,ลพบุรี,LOCATION
55,1464,ชัยนาท,LOCATION
55,1620,ศูนย์ประชุมแห่งชาติสิริกิติ์,LOCATION
55,1670,สถานีศูนย์ประชุมแห่งชาติสิริกิติ์,LOCATION
56,14,ไทย,LOCATION
57,67,จันทบุรี,LOCATION
57,125,จันทบุรี,LOCATION
57,249,จันทบุรี,LOCATION
57,278,จังหวัดจันทบุรี,LOCATION
57,301,วัดเขาสุกิม,LOCATION
57,308,ตำบลเขาบายศรี อำเภอท่าใหม่,LOCATION
57,464,วัดเขาสุกิม,LOCATION
57,486,ประเทศจีน,LOCATION
57,575,จันทบุรี,LOCATION
57,579,ศาลสมเด็จพระเจ้าตากสินมหาราช,LOCATION
57,584,ตำบลวังใหม่ อำเภอเมืองจันทบุรี,LOCATION
